id;longitude;latitude;date
0102TP07;55,48938919;-21,2571427;01/02/2021
0102TP08;55,48753909;-21,2580836;01/02/2021
0102TP11;55,489295;-21,2559856;01/02/2021
0102TP15;55,48317746;-21,2567979;01/02/2021
0202TP01;55,5073912;-21,2407093;02/02/2021
0202TP02;55,50497112;-21,243741;02/02/2021
0202TP03;55,50658652;-21,2364204;02/02/2021
0202TP09;55,53826688;-21,2822072;02/02/2021
0202TP10;55,53872357;-21,2818317;02/02/2021
0202TP11;55,54201893;-21,2789787;02/02/2021
0202TP13;55,54499485;-21,2791942;02/02/2021
0802BP01;55,48883064;-21,3325362;08/02/2021
0802BP02;55,48953407;-21,3316302;08/02/2021
0802BP04;55,49566802;-21,324784;08/02/2021
0802BP05;55,49493912;-21,326304;08/02/2021
0802BP06;55,49402866;-21,3267204;08/02/2021
0802BP07;55,49704567;-21,3248776;08/02/2021
0902BP08;55,48606763;-21,3302711;09/02/2021
0902BP09;55,49068456;-21,328488;09/02/2021
0902BP11;55,48929785;-21,3302189;09/02/2021
0902BP12;55,48828277;-21,3295504;09/02/2021
0902BP14;55,50453593;-21,31826;09/02/2021
0902BP16;55,49247194;-21,3290551;09/02/2021
0902BP17;55,49184779;-21,329754;09/02/2021
0902BP18;55,49835976;-21,3264792;09/02/2021
0902BP19;55,49907266;-21,3246338;09/02/2021
1002BP22;55,49527348;-21,3294415;10/02/2021
1002BP23;55,4975693;-21,3264721;10/02/2021
1002BP24;55,50101723;-21,3277585;10/02/2021
1002BP25;55,5077604;-21,3216128;10/02/2021
1002BP29;55,49471198;-21,3183259;10/02/2021
1502PI01;55,570574;-21,3498453;15/02/2021
1502PI03;55,5703001;-21,3512431;15/02/2021
1502PI04;55,56847342;-21,3536665;15/02/2021
1502PI06;55,56828098;-21,3566007;15/02/2021
1502PI08;55,56770603;-21,3582127;15/02/2021
1502PI10;55,56732329;-21,3598896;15/02/2021
1502PI11;55,5661033;-21,3594095;15/02/2021
1502PI12;55,56545638;-21,3624662;15/02/2021
1502PI13;55,56213788;-21,3596285;15/02/2021
1502PI15;55,56409794;-21,3583806;15/02/2021
1602PI02;55,56291448;-21,3511891;16/02/2021
1602PI03;55,56154123;-21,3516019;16/02/2021
1602PI04;55,56419626;-21,3522479;16/02/2021
1602PI05;55,56513863;-21,3515243;16/02/2021
1602PI07;55,56283256;-21,3467351;16/02/2021
1602PI11;55,56167752;-21,3485047;16/02/2021
1602PI12;55,56120335;-21,3496659;16/02/2021
1602PI13;55,5612831;-21,3434699;16/02/2021
0203MK03;55,40789724;-21,2222215;02/03/2021
0203MK09;55,40345476;-21,2196684;02/03/2021
0203MK10;55,4042638;-21,2205794;02/03/2021
0203MK12;55,40523738;-21,2178336;02/03/2021
0203MK16;55,40343766;-21,2042402;02/03/2021
0303MK20;55,40530691;-21,2131552;03/03/2021
0303MK22;55,40486455;-21,210396;03/03/2021
0303MK23;55,40620692;-21,2091802;03/03/2021
0303MK24;55,40728844;-21,2080342;03/03/2021
0803SP02;55,29542382;-21,0187399;08/03/2021
0803SP08;55,29956524;-21,0208588;08/03/2021
0803SP12;55,31207335;-21,0300884;08/03/2021
0903SP17;55,29507941;-21,036332;09/03/2021
0903SP19;55,29016939;-21,0340877;09/03/2021
0903SP20;55,29577946;-21,0331505;09/03/2021
0903SP21;55,29790926;-21,0353758;09/03/2021
0903SP23;55,301791;-21,0400755;09/03/2021
0903SP25;55,30299722;-21,0372151;09/03/2021
0903SP26;55,3041498;-21,0382383;09/03/2021
0903SP27;55,30523187;-21,0386917;09/03/2021
1503SZ02;55,59170026;-21,000972;15/03/2021
1503SZ04;55,57315462;-21,0028501;15/03/2021
1503SZ05;55,57891792;-20,9997004;15/03/2021
1503SZ08;55,55449371;-21,0156557;15/03/2021
1503SZ09;55,55256407;-21,0162265;15/03/2021
1503SZ10;55,55145523;-21,0194691;15/03/2021
1503SZ11;55,54485113;-21,0258445;15/03/2021
1503SZ12;55,54485549;-21,0263866;15/03/2021
1503SZ14;55,54081525;-21,0273004;15/03/2021
1503SZ16;55,53749234;-21,0256911;15/03/2021
1503SZ17;55,53463215;-21,0249799;15/03/2021
1503SZ21;55,53540778;-21,022403;15/03/2021
1503SZ23;55,53950481;-21,0205864;15/03/2021
1503SZ24;55,54015389;-21,0191376;15/03/2021
1503SZ25;55,54130083;-21,0218936;15/03/2021
1503SZ26;55,54496069;-21,019513;15/03/2021
1503SZ28;55,53632425;-21,0339737;15/03/2021
1603SM05;55,52797837;-20,9312818;16/03/2021
1603SM06;55,52687705;-20,929845;16/03/2021
1603SM07;55,52614258;-20,9292424;16/03/2021
1703SM09;55,52307053;-20,9267949;17/03/2021
1703SM10;55,52385074;-20,9276328;17/03/2021
1703SM12;55,52027007;-20,9241148;17/03/2021
1703SM13;55,51935566;-20,9232397;17/03/2021
1703SM14;55,51833133;-20,9227882;17/03/2021
1703SM17;55,52634701;-20,9358658;17/03/2021
1703SM18;55,52637336;-20,9371036;17/03/2021
1703SM19;55,52739997;-20,9343843;17/03/2021
1703SM20;55,52819824;-20,9343641;17/03/2021
1703SM22;55,53206262;-20,9354543;17/03/2021
1703SM26;55,53126989;-20,9349055;17/03/2021
1703SM28;55,5319962;-20,9402957;17/03/2021
0604SB03;55,70172668;-21,0950582;06/04/2021
0604SB06;55,71433411;-21,1110538;06/04/2021
0604SB09;55,70388088;-21,1119318;06/04/2021
0604SB11;55,71437483;-21,1163841;06/04/2021
0604SB13;55,72342376;-21,1120078;06/04/2021
0604SB14;55,72534009;-21,1130792;06/04/2021
0604SB19;55,72646165;-21,1136477;06/04/2021
0604SB20;55,72515732;-21,114189;06/04/2021
0604SB25;55,75170514;-21,1159404;06/04/2021
0604SB28;55,74786449;-21,09059;06/04/2021
